Molecule ChEMBL ID,Molecule Name,Standardized_Smiles,pChEMBL Value,Molecular_Weight,AlogP,AlogP,HBD,HBA,RO5_Violations
CHEMBL4527101,,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,6.17,253.12,7.36,2.9,5.0,5.0,0.0
CHEMBL3323043,,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3,6.17,154.1,3.73,3.2,3.0,3.0,0.0
CHEMBL4779180,,O=c1cc(-c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c12,6.17,332.21999999999997,9.39,7.4,6.0,6.0,2.0
CHEMBL4796540,,COc1cccc2ccn+(-c3ccc(F)cc3)cc12,6.17,47.01,3.26,0.0,1.0,1.0,0.0
CHEMBL513161,,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,6.17,212.16,5.05,5.9,3.0,3.0,1.0
CHEMBL4076930,,COc1cc2c(cc1OC)C(=O)C(Cc1ccn+(Cc3ccccc3C)cc1C(N)=O)C2,6.17,186.1,3.04,2.2,5.0,5.0,0.0
CHEMBL5557161,,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(N+(=O)O-)cc1Cl,6.16,151.49,4.17,-0.8,6.0,6.0,1.0
CHEMBL430886,,c1ccn+(CCCCCCCCCCCn+2ccccc2)cc1,6.16,132.10999999999999,4.47,5.5,0.0,0.0,1.0
CHEMBL3415581,,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1cccc(Cl)c1,6.16,227.57999999999998,5.07,4.7,4.0,4.0,0.0
CHEMBL4799601,,COc1cccc2ccn+(-c3ccc(C(F)(F)F)cc3)cc12,6.16,97.02,4.14,0.5,1.0,1.0,0.0
CHEMBL4097284,,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3n+2C)c(OC)c1,6.16,126.09,4.69,3.2,2.0,2.0,0.0
CHEMBL3818512,,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,6.16,204.14000000000001,4.13,4.4,4.0,4.0,0.0
CHEMBL106936,,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccc3)c(N+(=O)O-)cc2N+(=O)O-)o1,6.16,250.18,5.12,0.0,9.0,9.0,1.0
CHEMBL1084167,,CC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)n+2C,6.16,148.08,2.45,0.9,5.0,5.0,0.0
CHEMBL4075571,,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O,6.16,214.10999999999999,3.87,2.2,5.0,6.0,0.0
CHEMBL1642986,,CC(C)(C)c1ccn+(Cc2cccc(Cn+3ccc(C(C)(C)C)cc3)c2)cc1,6.16,120.1,4.95,5.0,0.0,0.0,0.0
CHEMBL292788,,CN1CCC2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)C12,6.16,272.18,1.48,4.3,7.0,7.0,1.0
CHEMBL4527770,,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,6.16,237.12,7.84,3.4,4.0,4.0,0.0
CHEMBL4846646,,O=C(CC1CCN(Cc2ccccc2F)CC1)Nc1nnHc2cc(-c3cccnc3)ccc12,6.16,159.1,5.0,2.9,3.0,3.0,0.0
CHEMBL3425894,,Cn+1c(/C=C/c2cc3ccccc3nH2)ccc2ccccc21,6.16,36.03,4.32,1.5,0.0,0.0,0.0
CHEMBL3585375,,Cc1ccc2nHc3c(c2c1)CN(CCCCCCCN1CCc2nHc4ccc(C)cc4c2C1)CC3,6.16,208.17000000000002,6.63,6.9,2.0,2.0,1.0
CHEMBL141801,,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1,6.16,192.13,4.35,3.9,4.0,4.0,0.0
CHEMBL335167,,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,6.16,218.15,4.79,4.1,5.0,5.0,0.0
CHEMBL512096,,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3,6.15,200.15,4.74,5.4,3.0,3.0,1.0
CHEMBL5555737,,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1OC,6.15,154.06,3.64,-0.3,6.0,6.0,1.0
CHEMBL4174269,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2,6.15,220.14000000000001,4.49,3.9,5.0,5.0,0.0
CHEMBL245047,,COc1cccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)c1,6.15,150.07,5.12,0.7,5.0,5.0,0.0
CHEMBL252380,,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCC3,6.15,161.09,4.38,2.7,3.0,3.0,0.0
CHEMBL5396071,,COc1cccc(C(c2ccc(F)cc2)N2CCN(c3cnccn3)CC2)c1O,6.15,151.08,3.24,1.4,3.0,4.0,0.0
CHEMBL1202875,,c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,6.15,126.09,4.82,3.2,2.0,2.0,0.0
CHEMBL4443695,,Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(F)c1,6.15,150.09,3.72,2.9,2.0,2.0,0.0
CHEMBL3597059,,COC(=O)C1=C(Nc2ccc(Cl)cc2)CC(c2ccc(F)cc2)N(c2ccc(Cl)cc2)C1c1ccc(F)cc1,6.15,252.99,8.5,3.5,4.0,4.0,0.0
CHEMBL5409352,,O=c1cc(-c2ccc(O)cc2)oc2cccc(OCc3ccccc3)c12,6.15,60.01,4.74,-1.0,3.0,3.0,0.0
CHEMBL4080105,,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1,6.15,256.17,5.77,5.4,5.0,5.0,1.0
CHEMBL3582208,,N#Cc1cc2c(cn1)nHc1ncc(-c3ccc(CN4CCCC(O)C4)cc3)cc12,6.15,128.09,3.61,2.4,3.0,3.0,0.0
CHEMBL3828443,,CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,6.15,186.1,5.01,2.2,5.0,5.0,0.0
CHEMBL4796437,,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2)CC1,6.14,246.16,4.33,4.1,6.0,6.0,1.0
CHEMBL5532603,,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1Cl,6.14,105.48,4.26,0.5,3.0,3.0,0.0
CHEMBL2441682,,COc1ccc(C(F)(F)F)cn+1CCCCCOc1ccc2c(C)cc(=O)oc2c1,6.14,201.07999999999998,4.67,2.5,3.0,3.0,0.0
CHEMBL1773480,,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(NC(=O)CN3CCOCC3)cc2)cc1,6.14,210.13,3.82,2.6,6.0,6.0,1.0
CHEMBL4567394,,CCCCN1CCC(CCC(=O)c2ccc3nHccc3c2)CC1,6.14,174.13,4.64,5.2,2.0,2.0,1.0
CHEMBL4793631,,COc1cccc2ccn+(-c3ccc(I)cc3)cc12,6.14,154.91,3.73,0.0,1.0,1.0,0.0
CHEMBL4442580,,O=N+(O-)c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,6.14,158.1,3.35,1.6,5.0,5.0,0.0
CHEMBL4459500,,NC(Cc1cnHc2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,6.14,166.12,3.69,3.1,4.0,4.0,0.0
CHEMBL3948489,,Brc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(Br)cc2)cc1,6.14,329.97,8.76,5.1,3.0,3.0,1.0
CHEMBL3928459,,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(N+(=O)O-)c1)CSC3,6.14,234.17000000000002,3.32,1.1,7.0,7.0,1.0
CHEMBL4762873,,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.14,72.03,4.25,-1.1,4.0,4.0,0.0
CHEMBL4639105,,COc1cc2cc(NC(=O)CCCNCc3ccccc3)c(=O)oc2cc1OC,6.13,176.09,3.32,0.9,6.0,6.0,1.0
CHEMBL5204532,,O=C(COc1ccc(-c2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,6.13,182.12,3.67,2.6,5.0,5.0,0.0
CHEMBL64465,,Cc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,6.13,86.07000000000001,5.03,2.7,1.0,1.0,0.0
CHEMBL1083057,,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,6.13,112.08999999999999,4.86,2.9,2.0,2.0,0.0
CHEMBL4796846,,O=N+(O-)c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,6.13,146.09,2.96,1.1,5.0,5.0,0.0
CHEMBL5278549,,Cc1ccc(-c2noc(-c3cccc(OCC4CCN(Cc5ccccc5)CC4)c3)n2)cn1,6.13,126.09,5.4,3.2,2.0,2.0,0.0
CHEMBL3941497,,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(N+(=O)O-)c1)CCCC3Cl,6.13,261.58,4.19,2.9,7.0,7.0,1.0
CHEMBL4285714,,CN(C)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1,6.13,188.1,3.16,1.4,6.0,6.0,1.0
CHEMBL268499,,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1,6.13,260.28,5.72,6.4,2.0,2.0,1.0
CHEMBL5555983,,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1N+(=O)O-,6.13,116.03999999999999,3.52,-1.6,6.0,6.0,1.0
CHEMBL4645659,,COc1ccc(CCC(=O)Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1OC,6.13,138.06,4.51,0.2,5.0,5.0,0.0
CHEMBL5760715,,CCCCN1CCC(CCC(=O)c2ccc(N)cc2OC)CC1,6.13,216.15,3.75,4.9,4.0,4.0,0.0
CHEMBL1783530,,CC(C1C(O)CC2(C)C3CCC4C5(C)COC(C(C)(C)F)=NC5CCC45CC35C(=O)CC12C)N(C)C,6.13,455.32,5.05,8.0,5.0,5.0,1.0
CHEMBL5532467,,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1O,6.12,86.03,3.32,-0.8,3.0,4.0,0.0
CHEMBL332760,,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,6.12,206.14,4.79,3.6,5.0,5.0,0.0
CHEMBL4095908,,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1,6.12,118.07000000000001,5.39,1.7,3.0,3.0,0.0
CHEMBL5641542,,COc1ccc2c3c1OC1CC(O)C=CC31CCN(CC#CCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,6.12,388.28,4.56,8.0,5.0,5.0,1.0
CHEMBL133897,,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,6.12,84.03,2.8,0.0,3.0,3.0,0.0
CHEMBL555641,,CN(C)C(=O)Oc1ccc2c(c1)C(N)CC2,6.12,132.08,1.69,1.4,4.0,4.0,0.0
CHEMBL4204901,,COc1ccc(Cn2cc(C(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,6.12,256.17,7.67,5.4,5.0,5.0,1.0
CHEMBL5202267,,O=C(COc1ccccc1C(F)(F)F)NCC1CCN(Cc2ccccc2)CC1,6.12,237.12,4.11,3.4,4.0,4.0,0.0
CHEMBL3965431,,CC1=C(C(=O)OC2CCC2)C(c2ccccc2F)c2c(nc3c(c2N)CC(C)(C)CC3)N1,6.12,259.17,5.24,5.9,4.0,4.0,1.0
CHEMBL4854298,,CCOC(=O)/C(=N\Nc1ccccc1N+(=O)O-)C(=O)C(F)(F)F,6.12,251.09,2.06,-0.4,8.0,8.0,1.0
CHEMBL416,METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12,6.12,44.01,2.55,-0.5,2.0,2.0,0.0
CHEMBL5275040,,COc1cc(C(O)C(COC2OC(CO)C(O)C(O)C2O)Oc2ccc(CCCO)cc2OC)ccc1O,6.12,360.14,-0.37,1.0,11.0,12.0,2.0
CHEMBL4068410,,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCC(C)C2C3C)cc1,6.12,202.14,6.84,5.2,3.0,3.0,1.0
CHEMBL4544950,,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,6.12,225.11,7.59,2.9,4.0,4.0,0.0
CHEMBL4078305,,O=C(CCC(NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,6.12,274.16999999999996,3.07,4.1,7.0,7.0,1.0
CHEMBL417915,,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,6.12,206.14,4.79,3.6,5.0,5.0,0.0
CHEMBL4160790,,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCCNCc1ccccc1,6.12,227.0,5.29,4.0,4.0,4.0,0.0
CHEMBL3818801,,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cc3c(cc21)OCO3,6.12,194.11999999999998,3.99,3.7,4.0,4.0,0.0
CHEMBL1084776,,Cc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,6.12,74.06,5.17,2.2,1.0,1.0,0.0
CHEMBL5175815,,Cc1ccc2nc3c(c(NCCCl)c2c1)CCCC3,6.12,133.53,4.07,4.0,1.0,1.0,0.0
CHEMBL186090,,COc1cc2c(cc1OC)SC(C(=O)CC1C=CCN+(C)(Cc3ccccc3)CC1)C2,6.12,262.21,4.9,5.2,4.0,4.0,1.0
CHEMBL3947803,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C(F)(F)F)cc1)CC(C)CC3,6.12,273.15,5.2,4.9,4.0,4.0,0.0
CHEMBL374729,,COc1ccc2nHc3c(C)n+(C)ccc3c2c1,6.12,52.03,2.46,1.0,1.0,1.0,0.0
CHEMBL5265814,,O=C1CC2CCc3ccsc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1,6.12,252.19,3.84,5.8,4.0,5.0,1.0
CHEMBL2441681,,COc1ccc(C(F)(F)F)cn+1CCCCOc1ccc2c(C)cc(=O)oc2c1,6.12,189.07,4.28,2.0,3.0,3.0,0.0
CHEMBL4292766,,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,6.12,307.21,6.56,7.9,3.0,4.0,1.0
CHEMBL314658,,COc1cc2cc(C(=O)CC3=CCN+(C)(Cc4ccccc4)CC3)sc2cc1OC,6.12,194.11999999999998,5.47,3.7,4.0,4.0,0.0
CHEMBL4435058,,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,6.11,169.59,5.08,2.4,2.0,3.0,0.0
CHEMBL4537240,,O=C(/C=C/c1ccc(OCCCCCCN2CCCC2)cc1)c1ccc(OCCCCCCN2CCCC2)cc1O,6.11,368.25,7.36,8.0,5.0,6.0,1.0
CHEMBL60745,EDROPHONIUM BROMIDE,CCN+(C)(C)c1cccc(O)c1,6.11,78.05,1.98,1.2,2.0,2.0,0.0
CHEMBL340867,,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,6.11,194.13,4.28,3.1,5.0,5.0,0.0
CHEMBL4562938,,COc1ccc(CN2CCC(Nc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)s3)CC2)cc1,6.11,184.11,6.58,2.4,5.0,5.0,0.0
CHEMBL3582229,,c1cc(-c2cc3c(cn2)nHc2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)ccn1,6.11,86.07000000000001,5.83,2.7,1.0,1.0,0.0
CHEMBL132285,,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)C1(C)CCN(C)C1N2C,6.11,220.14999999999998,3.73,3.3,6.0,6.0,1.0
CHEMBL1087194,,CCOC(=O)c1cc2c(N)c3c(nc2nc1C)CCCC3,6.11,142.09,2.58,2.7,3.0,3.0,0.0
CHEMBL5597242,,CCOC(=O)C1=C(Nc2ccc(F)cc2)CC(c2ccc(F)cc2)N(c2ccc(F)cc2)C1c1ccc(F)cc1,6.11,232.1,7.87,2.4,4.0,4.0,0.0
CHEMBL5557905,,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1cc(Br)cc(Br)c1,6.11,205.81,5.14,0.7,3.0,3.0,0.0
CHEMBL3933508,,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(Cl)c1)CC(C)(C)CC3,6.11,251.6,5.23,5.7,4.0,4.0,1.0
CHEMBL4072825,,COc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,6.11,228.12,1.56,1.9,7.0,7.0,1.0
CHEMBL3559488,,COC(=O)C1=COC(C)C2Cn+3ccc4c(nHc5ccccc54)c3CC12,6.11,168.1,2.87,3.5,3.0,3.0,0.0
CHEMBL100366,,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C=O)C12,6.11,186.11,3.19,1.6,6.0,6.0,1.0
CHEMBL5197832,,CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2ccccc2c1,6.1,104.07,6.2,1.4,3.0,3.0,0.0
CHEMBL4083174,,COc1cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1,6.1,177.54,7.31,3.5,3.0,3.0,0.0
CHEMBL130478,,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C,6.1,195.12,3.1,1.2,3.0,3.0,0.0
CHEMBL103873,,CCCCCSC(=O)OCCN+(C)(C)C,6.1,210.17999999999998,2.75,4.2,3.0,3.0,0.0
CHEMBL3335066,,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,6.1,156.1,4.53,2.4,4.0,4.0,0.0
CHEMBL3122149,,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,6.1,163.54,6.26,3.2,3.0,3.0,0.0
CHEMBL3586576,,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,6.1,142.09,4.7,2.7,2.0,3.0,0.0
CHEMBL5633253,,Fc1cccc(-c2cnc3cccnc3n2)c1,6.1,19.0,2.83,0.0,0.0,0.0,0.0
CHEMBL4070182,,COc1ccc(CNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC,6.1,165.53,5.4,3.0,3.0,3.0,0.0
CHEMBL336538,,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,6.1,138.12,2.21,1.2,3.0,3.0,0.0
CHEMBL3093794,,c1ccn+(CCCCCCCn+2ccc3ccccc3c2)cc1,6.1,84.07,4.07,3.5,0.0,0.0,0.0
CHEMBL141810,,O=C1c2ccccc2NCN1CCC1CCN(Cc2ccccc2)CC1,6.1,178.13,3.81,3.6,4.0,4.0,0.0
CHEMBL1762003,,c1ccc2c(c1)cccn+2Cc1ccc2ccc(Cn+3cccc4ccccc43)cc2c1,6.1,24.02,5.82,1.0,0.0,0.0,0.0
CHEMBL3623555,,CC(C)n1cc(C(=O)C(F)F)cn1,6.1,114.05,1.91,2.0,1.0,1.0,0.0
CHEMBL133388,,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,6.1,122.12,2.51,1.7,2.0,2.0,0.0
CHEMBL4752813,,COc1ccc2cc3n+(cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2,6.1,136.06,5.23,1.0,4.0,4.0,0.0
CHEMBL4787690,,O=c1c(-c2ccc(OCCCCN3CCCCC3)cc2)coc2cc(OCCCCN3CCCCC3)cc(O)c12,6.09,308.2,6.46,6.4,6.0,6.0,2.0
CHEMBL328715,,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,6.09,124.1,4.54,3.4,2.0,2.0,0.0
CHEMBL1773490,,CCN(CC)CCCCCCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,6.09,240.17000000000002,7.22,5.9,4.0,4.0,1.0
CHEMBL5182809,,Cc1ccc2nc3c(c(Nc4nHnc5ncccc45)c2c1)CCCC3,6.09,74.06,4.44,2.2,1.0,1.0,0.0
CHEMBL575613,,CC1=CC2Cc3nc4ncccc4c(N)c3C(C1)C2,6.09,110.09,3.21,3.7,1.0,1.0,0.0
CHEMBL5647393,,COc1ccc(-c2cc(-c3ccc(OC)c(OC)c3)c3c(N)nnHc3n2)cc1,6.09,98.04,3.9,-0.3,4.0,4.0,0.0
CHEMBL2441665,,COc1cccc(CCc2cccc(OC)n+2C)n+1C,6.09,104.06,1.14,2.0,2.0,2.0,0.0
CHEMBL4752675,,COC1(c2cn(O)c(=O)c(C(=O)C3C4CCC(C)CC4C=CC3C)c2O)CCC(O)C2OC21,6.09,352.2,2.61,6.5,7.0,7.0,2.0
CHEMBL3323065,,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCCC2,6.09,202.14,3.38,5.2,3.0,3.0,1.0
CHEMBL306776,,COc1ccccc1CN1CCC(CCC(=O)c2ccc3c(c2)CCN3)CC1,6.09,204.14000000000001,4.54,4.4,4.0,4.0,0.0
CHEMBL3356950,,COc1ccc2nc3c(c(NCCCNC4=C(Cl)C(=O)c5ccccc5C4=O)c2c1)CCCC3,6.09,255.59,5.04,4.7,5.0,5.0,0.0
CHEMBL5171428,,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)(C)C)CC3)nc12,6.09,202.15,3.35,4.6,4.0,4.0,0.0
CHEMBL3900401,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncc(C)cc3C)CC1)C2,6.09,230.14999999999998,4.37,5.2,4.0,4.0,1.0
CHEMBL253386,,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCC3,6.09,142.09,4.24,2.7,3.0,3.0,0.0
CHEMBL5201779,,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCCCC1=N2,6.09,238.18,4.36,6.1,4.0,4.0,1.0
CHEMBL4470448,,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,6.08,222.13,4.46,3.7,4.0,5.0,0.0
CHEMBL3900977,,CC1=C(C(=O)OC(C)C)C(c2cncnc2)c2c(nc3c(c2N)CC(C)(C)CC3)N1,6.08,228.16,3.75,5.4,4.0,4.0,1.0
CHEMBL5574870,,COc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCCC3,6.08,106.06,4.5,1.2,3.0,3.0,0.0
CHEMBL4866457,,COc1cc(/C=C/C(=O)NCC(=O)NCCc2cnHc3ccc(Cl)cc23)ccc1O,6.08,223.55,3.02,2.2,5.0,6.0,0.0
CHEMBL5568861,,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccco1,6.08,122.06,4.09,0.7,4.0,4.0,0.0
CHEMBL4555730,,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,6.08,168.11,6.88,2.9,4.0,4.0,0.0
CHEMBL5558946,,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(F)cc1,6.08,89.03,3.75,-0.3,3.0,3.0,0.0
CHEMBL1459962,,Cc1cc(N2CCCCC2)nc2ccccc12,6.08,86.07000000000001,3.53,2.7,1.0,1.0,0.0
CHEMBL3983017,,O=C1/C(=C/c2ccc(Br)cc2)CN(Cc2ccc3ccccc3c2)C/C1=C\c1ccc(Br)cc1,6.08,261.87,7.92,4.2,2.0,2.0,0.0
CHEMBL396190,,CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(OC(=O)C(C)(C)C)CC5(C)C4CCC3C2(C)CO1,6.08,512.37,6.72,8.0,6.0,6.0,3.0
CHEMBL4571763,,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,6.08,154.1,4.7,3.2,2.0,3.0,0.0
CHEMBL1203537,,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N,6.08,252.2,1.42,5.2,5.0,6.0,1.0
CHEMBL141853,,CCC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,6.08,176.13,4.73,4.4,3.0,3.0,0.0
CHEMBL4752558,,O=C(NO)c1ccc(Nc2ccnc3ccccc23)cc1,6.08,72.03,3.1,-1.1,4.0,4.0,0.0
CHEMBL362704,,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,6.08,174.09,2.19,1.7,5.0,5.0,0.0
CHEMBL1243140,,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,6.08,158.1,3.61,1.6,5.0,5.0,0.0
CHEMBL150638,,C#CCN(C)CCc1cccc(OC(=O)N(C)C)c1,6.07,168.11,1.85,2.9,4.0,4.0,0.0
CHEMBL4093947,,CCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,6.07,298.19,3.55,5.1,7.0,7.0,2.0
CHEMBL307693,,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)N(Cc1ccccc1)CC2,6.07,188.14000000000001,6.12,4.9,3.0,3.0,0.0
CHEMBL3819531,,COc1cccc(CN2CCC(/C=C3\Cc4cc(OC)ccc4C3=O)CC2)c1,6.07,206.13,4.28,4.2,4.0,4.0,0.0
CHEMBL3785861,,CCCCCCCNC(=O)Oc1ccc2c(c1)CN(C)C(c1ccnHc1)N2C,6.07,218.15,4.65,4.1,5.0,5.0,0.0
CHEMBL3416654,,COc1ccc(/C=C2\Oc3cc(OCCN4CCCCC4)ccc3C2=O)cc1,6.07,210.11999999999998,4.18,3.2,5.0,5.0,0.0
CHEMBL5189505,,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1,6.07,116.08,5.36,1.9,3.0,3.0,0.0
CHEMBL4291046,,CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(Cl)cc3)cc(=O)c2c1,6.07,247.57,4.6,3.2,6.0,6.0,1.0
CHEMBL5288465,,O=C1CC2CCc3sccc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1,6.07,252.19,3.84,5.8,4.0,5.0,1.0
CHEMBL545801,,C#CCNC1CCc2ccc(OC(=O)N(C)c3ccc(OC)cc3)cc21,6.07,184.11,3.54,2.4,5.0,5.0,0.0
CHEMBL1348834,,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,6.07,147.54,4.09,3.7,2.0,2.0,0.0
CHEMBL4530960,,Cc1c(C)c2ccc(OCC3CCN(CCCON+(=O)O-)CC3)cc2oc1=O,6.07,240.13,3.1,2.4,6.0,7.0,1.0
